participant,target_distr_rel,be_c
S9,T<D,-13.4537098748081
S9,T<D,14.7713120990337
S9,T<D,-2.76314789532119
S9,T<D,1.34875053465163
S9,T>D,5.98842164149814
S9,T<D,-8.9078405748144
S9,T>D,16.0173249338668
S9,T>D,4.27775942518562
S9,T>D,-4.67802125208889
S9,T<D,9.90294482381
S9,T>D,-6.25325464802611
S9,T>D,-0.441687900966284
S9,T<D,-4.2998315710201
S9,T>D,-7.7008912520889
S9,T>D,-1.25640285303351
S9,T>D,-0.0464145833903307
S9,T>D,-3.00445017082102
S9,T<D,-2.96679616341125
S9,T>D,-7.06535517619
S9,T>D,-6.62971073146568
S9,T>D,-13.025100183575
S9,T>D,14.9805971469665
S9,T<D,2.50828926853432
S9,T<D,3.58941869204472
S9,T<D,-22.0189479592252
S9,T<D,-4.89045263906576
S9,T>D,17.5609001251919
S9,T<D,10.1222497762469
S9,T>D,4.20158541660966
S9,T>D,1.40222058048567
S9,T<D,-13.74870917323
S9,T>D,-2.13069542866967
S9,T>D,2.06168775829955
S9,T<D,-2.96034802358623
S9,T<D,12.1102497762469
S9,T<D,-6.01535495493817
S9,T<D,-16.0882772658689
S9,T>D,-2.88677165094464
S9,T>D,-6.16891787153904
S9,T>D,-1.440382142793
S9,T<D,8.53904398534459
S9,T<D,-4.10087302358623
S9,T>D,-2.43622037662563
S9,T<D,-4.63068790096629
S9,T>D,4.51330548535344
S9,T>D,4.77364398149644
S9,T>D,19.9081158710534
S9,T<D,11.5088336279662
S9,T>D,-0.151852639065738
S9,T>D,0.380298673608899
S9,T>D,-11.0043486553444
S9,T<D,-9.82701356145374
S9,T<D,2.44566483173061
S9,T<D,-8.66075017082104
S9,T<D,1.14689285935194
S9,T>D,-7.54371356145376
S9,T<D,-4.81935089525402
S9,T>D,3.42869867360889
S10,T<D,-8.67456945268866
S10,T<D,0.553339770623114
S10,T>D,1.03433969094342
S10,T<D,-9.58388962508096
S10,T<D,-0.973560309056604
S10,T<D,14.1999137550943
S10,T>D,7.61466846552129
S10,T<D,-3.90622853066292
S10,T<D,4.9018454069544
S10,T>D,4.25450595868067
S10,T>D,5.22391569249043
S10,T<D,13.5854172285401
S10,T<D,-13.9836791573053
S10,T>D,-7.90167915730524
S10,T<D,2.56308003786578
S10,T>D,-0.747047699241817
S10,T<D,7.59738074646409
S10,T>D,6.20600827569931
S10,T>D,-12.5107162948171
S10,T>D,-2.16727531777837
S10,T<D,-6.22914469913948
S10,T>D,-0.523819253535929
S10,T>D,13.9675597166743
S10,T>D,-6.27396945268866
S10,T<D,-8.64502026885884
S10,T>D,0.0320397706230777
S10,T>D,-7.01909356008213
S10,T>D,-4.95409356008213
S10,T<D,-7.18575514557422
S10,T>D,-18.9952924469229
S10,T>D,-1.29202645564095
S10,T<D,-6.68706030905662
S10,T<D,-6.26528204635774
S10,T<D,1.25854895638247
S10,T>D,14.0274464276183
S10,T>D,-3.7081140131623
S10,T<D,2.24216569249043
S10,T<D,0.244617228540096
S10,T<D,-12.0023753177784
S10,T<D,-2.18184028332574
S10,T<D,-7.21882018690851
S10,T<D,-14.2533827714599
S10,T>D,3.92521037491904
S10,T>D,7.51461383600552
S10,T<D,-18.3065402833257
S10,T<D,2.25865515203929
S10,T>D,-22.107551133161
S10,T<D,-9.69084218600351
S10,T>D,12.6601426018374
S10,T<D,1.31627146933709
S10,T<D,11.5629136605724
S10,T>D,-3.65370996339135
S10,T>D,-19.5587791573053
S10,T>D,3.33939818369502
S10,T<D,0.504053308735398
S10,T>D,3.50434886683895
S10,T<D,1.3336397706231
S10,T<D,-1.68778616399448
S10,T>D,-0.921791724300696
S10,T>D,12.214923736889
S10,T<D,-3.00294769924183
S10,T<D,2.89984025885535
S10,T<D,7.35361722854011
S10,T<D,-15.9066421860035
S10,T>D,3.9702206712256
S10,T<D,-22.8878820398018
S10,T>D,2.16754895638246
S10,T<D,-4.72824145022187
S10,T<D,12.722119180294
S10,T>D,7.45499895359136
S10,T<D,-0.941825719079791
S10,T>D,-7.83568081970598
S10,T<D,13.1842246822216
S10,T<D,-0.634441450221882
S10,T<D,-1.18347588440871
S10,T>D,7.48771422534782
S10,T>D,0.0286742809202105
S10,T>D,9.31270755307714
S10,T>D,10.5101459770347
S10,T>D,-8.79550996339135
S10,T>D,9.19212330169525
S10,T>D,6.46424642761826
S10,T<D,7.24465515203928
S10,T<D,10.7746533087354
S10,T<D,-3.98028962508098
S10,T<D,-14.098506753958
S10,T<D,11.9017075530771
S10,T<D,-1.90761925353592
S10,T<D,7.39221143680623
S10,T>D,4.98688671683792
S10,T>D,-8.62889404131936
S10,T>D,4.61800053623928
S10,T<D,2.19121422534781
S10,T<D,-23.9271993641564
S10,T>D,2.88064540695441
S10,T>D,-3.45477498029789
S10,T>D,0.0075075100381421
S10,T<D,-6.2714132831621
S10,T<D,7.37762373688901
S10,T<D,-1.4803827714599
S10,T<D,-0.988819253535933
S10,T<D,14.7482995494503
S10,T>D,-10.3754820463577
S10,T>D,7.85820643991786
S10,T<D,5.86947973114116
S10,T>D,1.11480924240529
S10,T>D,-18.3088993641565
S10,T>D,1.09219330169526
S10,T<D,-2.85609219351045
S10,T>D,8.27519895359136
S10,T<D,8.26543526269073
S10,T>D,-9.49552026885883
S10,T>D,-0.80452571907978
S10,T>D,13.3011250197021
S10,T<D,10.544410374919
S10,T>D,-3.64356945268865
S10,T<D,13.9342464276182
S10,T>D,0.10590734413729
S10,T<D,6.22497354435905
S10,T<D,9.583916187897
S10,T>D,4.826723736889
S10,T<D,-0.804560579107178
S10,T>D,5.75649395245792
S10,T<D,0.464280592333058
S10,T<D,-9.46269248996185
S10,T>D,0.939723736888998
S10,T>D,6.66544193827843
S10,T>D,9.02120472693507
S10,T<D,-4.05363153447871
S10,T<D,-5.24454028332572
S10,T<D,7.09400755307712
S10,T>D,-1.70467915730527
S10,T<D,12.2861419382784
S10,T<D,4.67163526269074
S10,T>D,5.01998598683771
S10,T>D,-6.96939527306492
S10,T<D,-1.28709219351046
S10,T<D,0.328917228540109
S10,T>D,8.116923736889
S10,T>D,7.58100643991787
S10,T<D,-2.50031401316231
S10,T>D,-0.186997500343095
S10,T>D,11.3054939524579
S10,T<D,1.08600780648956
S10,T<D,-0.813406753957976
S10,T<D,-6.02566149015894
S10,T>D,-5.33778577465218
S10,T<D,-16.3928103000842
S10,T>D,-10.478573611942
S10,T>D,5.91306542550396
S10,T>D,0.993973544359055
S10,T>D,6.17424485442578
S10,T<D,-5.69970996339136
S10,T<D,-9.77655113316105
S10,T<D,-1.21200181630498
S10,T<D,-5.58496022937691
S10,T<D,-0.34360181630497
S10,T>D,8.61258003786578
S10,T>D,0.721462485739471
S10,T<D,6.16480692014789
S10,T>D,-7.22356945268865
S10,T>D,5.69643942089283
S10,T>D,5.82874895638247
S10,T<D,-4.04148204635773
S10,T<D,-0.351083572381745
S10,T<D,-2.29996022937692
S10,T<D,-4.00522645564095
S10,T<D,-1.78938277145991
S10,T>D,-2.27269946376073
S10,T<D,-4.57734469913947
S10,T<D,-6.99871996213422
S10,T>D,7.53444025885533
S10,T>D,-6.94009219351045
S10,T>D,2.75871037491903
S10,T<D,1.17833850984106
S10,T>D,3.75630751003816
S10,T<D,1.11359398507102
S10,T>D,7.245716187897
S10,T>D,-4.1273827714599
S10,T>D,-8.77810657491419
S10,T>D,7.86164918029404
S10,T<D,-1.29662645564096
S10,T>D,-0.789765558331171
S10,T<D,13.8851798130915
S10,T<D,25.7072344416688
S10,T>D,5.15091796019817
S10,T<D,-7.72076555833115
S10,T<D,2.60500249965691
S10,T<D,3.37289954945027
S10,T>D,-3.04150996339136
S10,T<D,0.614862485739456
S10,T<D,-8.59002853066293
S10,T>D,3.03217146933707
S10,T>D,-7.3581065749142
S10,T<D,2.15021383600553
S10,T<D,12.4892464276183
S10,T>D,4.56881796019817
S10,T<D,-2.24056945268864
S10,T<D,-0.211755145574219
S10,T>D,6.72310595868065
S10,T<D,-7.97000181630496
S10,T>D,-11.3726998777813
S10,T>D,6.78641506769968
S10,T>D,-13.3505917243007
S10,T<D,1.79674025885534
S10,T<D,10.575173544359
S10,T>D,13.4574352626907
S10,T>D,3.77101422534782
S10,T>D,3.38324485442578
S10,T>D,8.31894025885534
S10,T<D,-0.333402472855993
S10,T>D,-11.1875099633913
S10,T>D,6.27300053623925
S10,T>D,3.19906542550395
S10,T>D,15.826197527144
S10,T<D,-3.69960181630496
S10,T>D,0.191814225347833
S10,T>D,2.41760924240528
S10,T<D,-2.86571940766696
S10,T>D,-5.309706014929
S10,T>D,8.21000023001484
S10,T>D,7.3904578139965
S10,T>D,-2.70458493230034
S11,T>D,4.28706535160144
S11,T>D,8.59640806108424
S11,T<D,-3.79900013916657
S11,T<D,-17.9840511472462
S11,T<D,8.49104400279234
S11,T>D,-13.868647061723
S11,T<D,-1.24905631417485
S11,T>D,-15.7194581357863
S11,T>D,-7.14010555338807
S11,T<D,0.446137548958583
S11,T>D,15.9425063310012
S11,T>D,6.5877345123292
S11,T<D,4.90298744900471
S11,T<D,4.01446475874511
S11,T<D,-12.9153259867317
S11,T>D,4.54134263457094
S11,T<D,-8.64782189107593
S11,T>D,0.0736605145417399
S11,T>D,-4.47606522396153
S11,T<D,-9.92431456080581
S11,T<D,-3.08994799591726
S11,T<D,10.5877347266551
S11,T<D,-6.1509352412549
S11,T<D,5.62047401326833
S11,T<D,-1.50882814044972
S11,T<D,-2.97031456080583
S11,T>D,-2.48391556658387
S11,T<D,-4.45544221893403
S11,T>D,-4.49768780537885
S11,T>D,10.0124806668198
S11,T<D,-12.0062681827371
S11,T>D,10.8339041847455
S11,T<D,-2.50786589387417
S11,T<D,0.82033751662203
S11,T>D,-3.83568422477557
S11,T<D,9.22462852544075
S11,T<D,-3.23986248337797
S11,T<D,6.79058818225499
S11,T>D,-12.8979899495376
S11,T<D,21.3465953282683
S11,T<D,-7.36168780537884
S11,T<D,-8.43327770437494
S11,T>D,-2.41066947213044
S11,T<D,2.59326535160144
S11,T<D,0.658165351601432
S11,T<D,4.049588182255
S11,T<D,9.30963937564598
S11,T>D,-0.476815566583866
S11,T>D,-0.277661673651983
S11,T>D,-13.9956678563179
S11,T<D,7.93046007639376
S11,T>D,-0.582669472130436
S11,T<D,-4.2505581357863
S11,T<D,-9.1063618410492
S11,T>D,4.52086046667291
S11,T>D,19.8437323235597
S11,T>D,-15.6765145608058
S11,T>D,-16.3125816363827
S11,T>D,13.8591488527538
S11,T>D,11.0805641847455
S11,T<D,4.10523002834016
S11,T<D,-6.6914348295094
S11,T<D,-0.571158135786282
S11,T<D,-15.8476654876708
S11,T>D,4.99194885275381
S11,T<D,12.9965790330435
S11,T<D,-17.4319842247756
S11,T>D,-0.492867856317874
S11,T<D,8.12656852893152
S11,T>D,19.7576364077938
S11,T>D,4.22373832634801
S11,T<D,8.00093185569791
S11,T<D,0.164685359137045
S11,T>D,-11.3510479959173
S11,T>D,-10.033547061723
S11,T>D,11.2417685289315
S11,T<D,20.9710605145417
S11,T>D,-5.62816653243801
S11,T>D,4.6257318172629
S11,T<D,4.74228818225501
S11,T<D,-11.7354618410492
S11,T>D,-10.2532598993711
S11,T<D,3.60145293827702
S11,T>D,5.8655381589508
S11,T<D,14.3787713637565
S11,T>D,7.69363937564596
S11,T>D,-6.08106248337795
S11,T>D,-21.2084046948534
S11,T>D,-0.110875731409979
S11,T>D,-5.43224906062592
S11,T<D,1.08046475874511
S11,T<D,1.79798163770742
S11,T<D,0.775709002025349
S11,T<D,-4.88846527334485
S11,T<D,0.546811944906713
S11,T>D,4.5557318172629
S11,T<D,-0.00449366899884507
S11,T<D,-3.68290074941209
S11,T<D,8.47717810892407
S11,T>D,0.312530527869581
S11,T>D,7.109452938277
S11,T>D,5.01489712787412
S11,T>D,8.67265161311559
S11,T<D,-4.046061673652
S11,T>D,-3.51848163638274
S11,T<D,-0.891968182737096
S11,T>D,10.3076516131156
S11,T>D,-8.03284906062593
S11,T<D,-10.534066532438
S11,T<D,7.83098066681981
S11,T<D,1.65149444661194
S11,T>D,-0.340669472130445
S11,T<D,-3.02446167365199
S11,T<D,-8.70120013916659
S11,T>D,-2.59015989937104
S11,T<D,6.59917376121946
S11,T>D,15.4763520040827
S11,T<D,-23.3999697943613
S11,T>D,-0.39203992360623
S11,T>D,-1.58268319168579
S11,T>D,8.21676535160144
S11,T>D,12.091039375646
S11,T<D,5.14113214368211
S11,T>D,9.88456046667291
S11,T>D,8.59845293827701
S11,T<D,-4.60803464839857
S11,T<D,0.340341059597794
S11,T>D,9.21173181726288
S11,T>D,-0.585818362292587
S11,T<D,-1.20651826746489
S11,T<D,1.33091680831418
S11,T<D,-19.5484816363827
S11,T>D,11.6869410595978
S11,T>D,13.8928596558825
S11,T<D,1.29774387161159
S11,T<D,1.12895093937407
S11,T>D,-3.91746167365199
S11,T<D,-10.4069678563179
S11,T>D,2.35432426859003
S11,T>D,2.97733052786957
S11,T>D,-7.95643268247024
S11,T>D,7.41877136375653
S11,T<D,3.33317366179845
S11,T<D,3.81397185955028
S11,T<D,1.60053815895079
S11,T>D,27.2795183636173
S11,T<D,5.39503751662202
S11,T<D,4.52945293827702
S11,T<D,-6.48746062435402
S11,T>D,1.83283477603844
S11,T<D,-5.3594348295094
S11,T<D,2.95108443341613
S11,T<D,-4.59757573140996
S11,T>D,-23.1593001391666
S11,T<D,-2.74944221893404
S11,T>D,5.01149530514662
S11,T>D,1.73013214368211
S11,T<D,-2.60939074319293
S11,T<D,0.283509256807066
S11,T>D,-0.776166532438022
S11,T<D,-7.08152598673167
S11,T>D,7.82870900202535
S11,T>D,3.79588744900471
S11,T<D,6.32177136375652
S11,T>D,-22.6666654876708
S11,T<D,21.8719605145418
S11,T>D,-1.43102863624346
S11,T>D,7.58521194490671
S11,T<D,-1.85015813578631
S11,T<D,-16.316062483378
S11,T<D,-2.4270561283884
S11,T>D,-4.64481456080583
S11,T<D,-0.56751826746491
S11,T>D,5.10050925680707
S11,T>D,5.2999488527538
S11,T>D,-6.83780013916658
S11,T<D,-7.06184034411753
S11,T<D,-9.1306511472462
S11,T>D,-11.6826842247755
S11,T<D,3.74763937564596
S11,T<D,-17.9900183622926
S11,T<D,10.3861300283402
S11,T>D,0.2998718595503
S11,T<D,-5.77849366899882
S11,T<D,-5.04764799591728
S11,T>D,5.93308066681979
S11,T>D,-6.36588163638275
S11,T>D,0.95833472665512
S11,T<D,-12.374656663233
S11,T>D,6.46117401326833
S11,T<D,2.06145293827703
S11,T<D,5.08506475874512
S11,T<D,13.4290907008805
S11,T>D,6.29276535160145
S11,T>D,-7.28800737601636
S11,T>D,6.0725381589508
S11,T<D,-1.26449099797465
S11,T<D,-0.982818362292606
S11,T>D,7.01436007639376
S11,T>D,14.0253847003693
S11,T<D,-16.9729345173081
S11,T>D,3.10745293827702
S11,T>D,4.97549444661193
S11,T>D,-12.8264193331802
S11,T<D,9.27708744900471
S11,T>D,-9.3728001391666
S11,T>D,1.39841005046237
S11,T<D,9.55217401326833
S11,T<D,1.68131577522446
S11,T>D,10.8979375489586
S11,T<D,-16.8599654876708
S11,T<D,2.95754368582516
S11,T<D,9.78909070088051
S11,T<D,-1.2309511472462
S11,T>D,1.24232426859004
S11,T>D,-7.64339366899882
S11,T>D,1.31109925058791
S11,T>D,-20.4491345173082
S11,T>D,-4.65985599720766
S12,T>D,10.2064223563133
S12,T<D,13.4274446846473
S12,T>D,-17.8414272268635
S12,T<D,6.49859193465653
S12,T>D,1.55528407442435
S12,T>D,-10.7781348927587
S12,T>D,8.08675576562198
S12,T>D,5.78593079077651
S12,T>D,-1.97731656918435
S12,T<D,-6.39950341279732
S12,T<D,-2.36515843562395
S12,T<D,9.25242085991778
S12,T<D,-9.18427764368671
S12,T<D,-7.90078434939259
S12,T<D,-13.2108822630279
S12,T<D,6.10526131170936
S12,T<D,0.684338909614962
S12,T<D,-6.55191183113151
S12,T<D,-15.174387978217
S12,T<D,-13.1275776436867
S12,T>D,3.41568736894642
S12,T>D,5.01743091190724
S12,T<D,-0.63769756911359
S12,T>D,3.5523188285751
S12,T<D,4.27648816886847
S12,T>D,-7.88635772320993
S12,T<D,3.66590738636328
S12,T<D,7.04072134807914
S12,T>D,2.1150254444517
S12,T<D,1.61248265263814
S12,T>D,-11.4382791516572
S12,T>D,-4.00381795492679
S12,T<D,2.26439446390272
S12,T<D,8.31425770863509
S12,T<D,-4.05056504420134
S12,T<D,-4.0206311170725
S12,T>D,-6.5054908713421
S12,T>D,-3.70767182985795
S12,T>D,2.46894131170935
S12,T>D,-12.4376165691843
S12,T>D,-5.80393269981699
S12,T>D,6.70687259434554
S12,T<D,-15.8343946364798
S12,T<D,-10.4067680834248
S12,T<D,1.35072817014206
S12,T>D,-4.45054991877309
S12,T>D,-9.67943524743918
S12,T>D,0.384549754896674
S12,T>D,3.60859675831136
S12,T<D,3.12238788476906
S12,T>D,0.0787415643760623
S12,T<D,-4.4966422913649
S12,T<D,16.3324061454732
S12,T<D,-9.62044757417708
S12,T<D,-10.3967348927587
S12,T>D,3.26658513024034
S12,T<D,5.14052145939548
S12,T>D,-4.59711656918435
S12,T<D,0.493142276790073
S12,T<D,-5.90251792928074
S12,T>D,4.51978343081567
S12,T<D,-0.598590871342094
S12,T>D,0.0982233696840927
S12,T<D,4.98420830837537
S12,T>D,-8.00782722686344
S12,T<D,-11.5354916916246
S12,T>D,-1.50569223671297
S12,T>D,1.9008944639027
S12,T<D,2.80527576562199
S12,T<D,-8.3457745555483
S12,T<D,15.5441820450732
S12,T<D,-7.27820762152017
S12,T<D,4.70545576562197
S12,T<D,4.33159193465653
S12,T<D,15.8012156506074
S12,T>D,-8.82567915165719
S12,T<D,-6.58157677723603
S12,T<D,-4.41369223671298
S12,T>D,0.213421348079135
S12,T<D,-8.75799169162463
S12,T>D,-5.11868130648323
S12,T<D,2.62780536352022
S12,T<D,-1.6172975691136
S12,T>D,13.764284144884
S12,T>D,-3.97331486975966
S12,T<D,3.81749292797585
S12,T>D,5.92790162780859
S12,T<D,-3.57116707202414
S12,T>D,-3.68909707202414
S12,T<D,-1.79527865192086
S12,T>D,-8.12376808342479
S12,T<D,-0.824542613636698
S12,T>D,1.57090830837538
S12,T>D,-3.62179169162463
S12,T<D,-3.85874753773246
S12,T<D,7.23140912865792
S12,T<D,3.52996131170936
S12,T<D,-5.27878226302792
S12,T<D,-8.83051153234329
S12,T>D,-4.16297455554829
S12,T<D,-6.7492311170725
S12,T>D,6.91069471219229
S12,T<D,-4.47769156857188
S12,T>D,-12.4743843493926
S12,T<D,2.68764227679005
S12,T>D,6.38639658720268
S12,T<D,8.21334156437607
S12,T>D,-0.954141456449172
S12,T>D,7.29843372373192
S12,T<D,5.47149648429319
S12,T>D,1.92635770863509
S12,T>D,-9.27469156857187
S12,T<D,-3.59613524743919
S12,T<D,-9.60467915165719
S12,T>D,3.72056984365626
S12,T<D,-2.55284281200602
S12,T<D,3.6881588285751
S12,T>D,3.9976073863633
S12,T<D,-6.56019324168864
S12,T>D,8.15302336968408
S12,T<D,-2.25969223671297
S12,T<D,3.27165131170937
S12,T>D,4.25649675831138
S12,T>D,17.1692476239874
S12,T>D,10.549819607688
S12,T>D,10.8659604880221
S12,T<D,-14.4693975691136
S12,T>D,2.05582145939548
S12,T<D,0.780230790776521
S12,T<D,-11.9989553153527
S12,T<D,19.2334061454732
S12,T<D,5.85448846765671
S12,T>D,-0.62090750998684
S12,T<D,-10.2551352474392
S12,T<D,-4.97513524743918
S12,T<D,-1.81147914008221
S12,T>D,5.90943495579867
S12,T>D,3.50923191657519
S12,T<D,-0.716730090102228
S12,T<D,2.57209458332246
S12,T>D,2.93112145939546
S12,T<D,6.33152145939548
S12,T>D,21.2295919346565
S12,T<D,11.6466873689464
S12,T>D,25.4181820450732
S12,T>D,-2.48301183113152
S12,T>D,7.24048207071926
S12,T>D,7.66368678347164
S12,T<D,-19.2171444309913
S12,T<D,1.95846990989779
S12,T>D,-9.79503868829062
S12,T>D,5.1610254444517
S12,T<D,-0.890917405654431
S12,T>D,-4.45751263105357
S12,T>D,4.0125254444517
S12,T>D,25.0412820450732
S12,T<D,2.8748500812269
S12,T>D,8.0728988285751
S12,T<D,-0.894414869759659
S12,T>D,-6.99525237601264
S12,T<D,-10.3099553153527
S12,T<D,-9.20875237601265
S12,T<D,1.62660131170937
S12,T<D,2.28272817014208
S12,T>D,-6.38133524743918
S12,T>D,13.4259847959963
S12,T<D,-0.251574555548303
S12,T<D,-4.67339223671296
S12,T>D,3.00121202178297
S12,T<D,21.4486918366723
S12,T<D,-4.60739278794666
S12,T<D,9.69832322276397
S12,T>D,-1.80313111707251
S12,T>D,-18.6556422913649
S12,T>D,3.26799193465652
S12,T<D,-7.11559385452685
S12,T>D,1.05630721205335
S12,T<D,-2.89356504420133
S12,T<D,-24.1151951538332
S12,T<D,-10.7556173473619
S12,T<D,-6.28557865192086
S12,T<D,-5.36654938282772
S12,T>D,1.68120484616685
S12,T<D,4.45797259434555
S12,T>D,5.90884468464732
S12,T>D,13.1533084314281
S12,T<D,13.4127073863633
S12,T>D,0.443722594345548
S12,T>D,-4.17363111707252
S12,T>D,10.5513476239873
S12,T<D,12.4697446846473
S12,T>D,3.58536510724133
S12,T>D,4.59543091190724
S12,T<D,-8.76551486975964
S12,T>D,4.81322235631328
S12,T<D,-1.08239261363669
S12,T>D,-13.5566750390567
S12,T<D,-18.2001502451033
S12,T<D,-13.2198915685719
S12,T>D,5.42496048802214
S12,T>D,-8.02275237601264
S12,T>D,13.8946249609433
S12,T>D,6.6365091286579
S12,T>D,-10.245787978217
S12,T>D,-13.1182975691136
S12,T<D,-1.05866514904807
S12,T>D,-7.49978797821703
S12,T>D,1.32514975489666
S12,T>D,-6.76157455554829
S12,T>D,-4.86001734736186
S12,T>D,3.74273091190724
S12,T>D,-3.0757499187731
S12,T<D,-9.41845531535269
S12,T>D,23.1162233696841
S12,T<D,-6.11282722686346
S12,T>D,-7.91324423437802
S12,T<D,-3.67903951197788
S12,T<D,-0.176756276268075
S12,T>D,11.0423725943456
S12,T>D,8.3390016278086
S12,T<D,-8.02919463647979
S12,T>D,-5.54471321652837
S12,T>D,12.2932840744243
S12,T<D,-10.109187978217
S12,T<D,-0.703130156343735
S12,T<D,-8.04598192856013
S12,T<D,-11.0612718298579
S12,T>D,6.24723263204968
S13,T<D,-7.56794805934116
S13,T<D,-7.64904261815875
S13,T>D,3.29126872868661
S13,T<D,-5.62763127131337
S13,T<D,0.154777448043366
S13,T<D,2.51986602916939
S13,T>D,8.03923708655618
S13,T>D,-13.1869288534789
S13,T<D,4.41592833810795
S13,T>D,1.71697306020468
S13,T<D,-12.1037564238629
S13,T<D,6.67039270128499
S13,T<D,-13.5044019156529
S13,T>D,-4.83642936700775
S13,T>D,3.77069357613707
S13,T>D,-10.5599433101947
S13,T<D,5.69260869895384
S13,T<D,0.914168325293537
S13,T>D,-6.01289064134423
S13,T>D,-1.10194805934118
S13,T>D,2.52149808434712
S13,T>D,5.30349379552904
S13,T<D,-7.23337738745177
S13,T>D,-2.47341472100759
S13,T>D,-1.41249064134423
S13,T>D,6.56086602916939
S13,T>D,8.81352046938949
S13,T<D,3.01865404454073
S13,T>D,3.86385738184124
S13,T<D,-8.13413335511147
S13,T<D,1.83165404454074
S13,T<D,3.58109379552905
S13,T>D,2.27165948746466
S13,T>D,8.94481089907354
S13,T<D,-7.68391915252774
S13,T>D,8.26163186465023
S13,T>D,-2.57190362571033
S13,T<D,-1.07255868430583
S13,T<D,-0.860715056625027
S13,T<D,0.119727358195297
S13,T<D,9.69207061582305
S13,T<D,5.276920035445
S13,T>D,-3.57635711253533
S13,T<D,-10.3642586641836
S13,T<D,-3.79170174363281
S13,T>D,2.21185404454075
S13,T<D,4.6586710271697
S13,T<D,2.04909637428968
S13,T>D,-8.07767738745178
S13,T>D,-11.1993581298009
S13,T>D,5.63007306020468
S13,T<D,5.74792833810795
S13,T>D,-3.74407166189204
S13,T<D,-5.87739351854425
S13,T<D,-9.33351453213557
S13,T<D,3.96828494337498
S13,T>D,6.34005668980527
S13,T>D,5.08229496964121
S13,T>D,-9.11142885347888
S13,T<D,12.9898687286866
S13,T>D,2.04445002793924
S13,T<D,-6.11341472100758
S13,T<D,-0.0182169397953252
S13,T<D,5.25816948746465
S13,T>D,-12.791807298715
S13,T<D,-2.25097384944978
S13,T<D,-3.26593419607102
S13,T<D,16.012720538494
S13,T<D,7.37622424682016
S13,T>D,12.5040390424064
S13,T>D,-10.0577563449147
S13,T<D,-5.42013709803495
S13,T<D,4.93195459544203
S13,T<D,-4.52444506813867
S13,T>D,5.46258527899241
S13,T>D,-7.91041277657551
S13,T>D,3.9994949696412
S13,T<D,-0.273501585802979
S13,T>D,5.05516832529356
S13,T>D,10.0669802525465
S13,T>D,9.11505668980527
S13,T<D,-13.5819480593412
S13,T<D,-7.02620362571035
S13,T<D,-12.5085726418047
S13,T>D,1.31935306020467
S13,T<D,-2.04914595545928
S13,T<D,-2.83867384944976
S13,T<D,-9.59935127131337
S13,T>D,2.38302615055023
S13,T>D,12.6036220532264
S13,T>D,3.53305668980525
S13,T<D,-10.0098831260082
S13,T>D,-2.52177575317984
S13,T>D,7.32864110461369
S13,T>D,-0.417796148991254
S13,T>D,2.31581089907354
S13,T<D,-1.17308312600816
S13,T<D,-4.9232732369493
S13,T<D,1.53802615055024
S13,T<D,-23.3226526418047
S13,T>D,3.23059270128497
S13,T<D,1.82713948746465
S13,T>D,2.69229270128498
S13,T>D,-6.79480002997203
S13,T>D,-15.0719716644699
S13,T<D,-8.19387794677358
S13,T<D,1.32461821164669
S13,T<D,-6.70850002997204
S13,T<D,-1.27888312600818
S13,T>D,-2.29939130104618
S13,T>D,-1.55529240994617
S13,T>D,2.93485738184124
S13,T>D,-9.62009614899126
S13,T>D,5.38615002793921
S13,T<D,-9.27664105425175
S13,T>D,17.0108500279392
S13,T>D,1.38280818144593
S13,T>D,0.614837086556188
S13,T>D,1.02958527899241
S13,T<D,-11.0556370170088
S13,T>D,12.047862901965
S13,T>D,4.08704839335152
S13,T<D,3.20291182885
S13,T<D,-9.26247738745177
S13,T<D,-1.77772862992761
S13,T<D,-8.36672255195662
S13,T<D,3.25352046938949
S13,T>D,-1.87033127131338
S13,T>D,-16.5011293670078
S13,T>D,2.93208265385185
S13,T>D,3.21734110461372
S13,T>D,-0.522538656740358
S13,T>D,-9.18820158580299
S13,T<D,6.51086290196504
S13,T>D,-9.19135812980085
S13,T>D,2.48604110461371
S13,T<D,-3.43714261815877
S13,T>D,-9.3789609575936
S13,T<D,0.468969487464651
S13,T>D,0.38869270128499
S13,T>D,-12.0761480593412
S13,T<D,0.737624564221766
S13,T<D,0.448871146521107
S13,T<D,-3.21094331019475
S13,T>D,2.64491182885
S13,T>D,3.73107306020468
S13,T<D,1.35474306020468
S13,T>D,-6.11232620291082
S13,T>D,3.88822053849401
S13,T>D,-18.1302288534789
S13,T>D,0.0854937955290521
S13,T<D,-0.359393518544251
S13,T<D,-8.80415012011811
S13,T<D,2.014920035445
S13,T>D,2.76480818144594
S13,T>D,5.30922424682015
S13,T<D,-8.15987794677359
S13,T<D,3.3707138541475
S13,T<D,-0.89411974745351
S13,T>D,-4.14762620291082
S13,T<D,-11.8238036257103
S13,T<D,1.51604839335153
S13,T<D,7.74701166217104
S13,T>D,3.85549997002798
S13,T<D,10.4375854678645
S13,T<D,7.07649456422178
S13,T<D,-2.79014261815875
S13,T<D,-5.2164861458525
S13,T>D,0.676926713964302
S13,T>D,8.40777744804337
S13,T>D,2.4207273581953
S13,T>D,2.73786290196504
S13,T<D,-6.3130582080074
S13,T<D,-14.5336588953863
S13,T>D,-3.46169351854427
S13,T<D,-3.29277323694929
